UserNick,comment_time,content,auctionSku
w***g,2021/5/9 14:04,哈哈 难以忘怀的味道 家里人都爱吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
q***c,2021/5/13 14:30,第二次购买很不错的噢，喜欢的的可以放心入手噢,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***3,2021/5/18 21:31,物美价廉，够味！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***9,2021/5/15 19:53,物流很快，物品完好无损，，喜欢💕,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
l***9,2021/5/3 17:10,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
我***6,2021/5/14 16:11,不正宗，不酸，辣倒是挺辣，酸笋不酸，整个螺丝粉的味道吃起来有点甜甜的，那个腐竹好甜，个人感觉很一般，不是那么好吃，不正宗。不过它的包装确实用心，推广做得很不错，就是味道没有那么好，希望能继续推进味道的制作，越做越好吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***9,2021/5/12 13:11,回购很多次了，好喜欢这个味道,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
y***5,2021/5/9 10:19,份量足 味道香 包装好 客服态度好 点赞,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
张***2,2021/5/14 8:38,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
h***9,2021/5/11 9:55,大牌非常正宗 吃了还想吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***3,2021/5/5 17:42,每次总有那么几包粉是黏糊糊的，还让我退货，煮都煮了拿什么退，明摆刁难人，再也不会购买，真不知道你们家粉用什么做出来的,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
s***8,2021/5/4 18:06,非常不錯，材料味道一流，大力推薦,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
c***b,2021/5/11 17:38,第一次吃这个，味道不错，推荐,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
y***5,2021/5/9 17:01,N次回购 味道一如既往的好吃。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
c***0,2021/5/20 21:36,多次买了，值得推荐,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
0***n,2021/5/15 14:26,第二次购买了，好评,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***4,2021/5/11 15:02,个人很喜欢，辣但是不呛，是很香的那种，第二次买了😂,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
白***2,2021/5/9 22:52,多次购买了，就是喜欢这个味道,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
1***0,2021/5/19 11:14,先评一般吧，还没开始吃，吃了再来追评。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
一***书,2021/5/4 22:35,第一次吃李子柒家的螺蛳粉，之前吃过好欢螺和螺霸王，整体来说这家的确口味偏淡也不是那么臭，老妈说这家的粉口感是她最喜欢的，有点QQ的。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
o***o,2021/5/19 19:14,量足，花生米不太好，其他不错,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
l***8,2021/5/8 16:52,孩子喜欢吃螺狮粉，要尝尝李子柒品牌的口味咋样，真心话不错，包装很好。口味挺好的，够辣。商家服务很好。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***3,2021/5/14 12:07,无限回购，为了里面的腐竹，冲,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***6,2021/5/4 22:39,不错，包装挺好看的，而且备注顺丰快递也发顺丰快递，不错，快递挺快的，昨天下单今天就到，味道也挺不错的。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
大***贝,2021/5/13 21:39,很好啊，跟直播间买的很划算,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***1,2021/5/9 21:33,还不错，直播间买的，划算,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***5,2021/5/9 10:05,一直都吃李子柒的粉，他们家的粉很好吃的,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
精***心,2021/5/18 17:42,买了第四袋,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
柠***1,2021/5/18 13:43,好吃，不错，值得购买。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***7,2021/5/10 9:26,最爱她家的螺蛳粉特别好吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
2***想,2021/5/4 21:36,李子柒大品牌值得信赖，口味非常好吃，超喜欢这个味，活动购买就是实惠买到就是赚到，希望下次经常搞这样的优惠活动,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***0,2021/5/13 15:57,很适合第一次尝试螺蛳粉的uu们。真滴很不错呀！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
果***s,2021/5/17 10:43,一直吃的粉,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***7,2021/5/17 11:30,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***5,2021/5/8 11:29,螺蛳粉的臭味可以接受的了，味道很好吃。酸笋超棒。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
牛***7,2021/5/10 10:13,李子柒螺蛳粉还是一如既往的好吃，老客户了😄,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
木***喵,2021/5/6 21:19,螺蛳粉收到，包装整体都很不错,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
口***宏,2021/5/11 14:59,同时吃货，说不错，我也一直关注，终于收到了，买来尝尝,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
4***使,2021/5/18 15:31,包装不错，也挺大一包,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
b***1,2021/5/13 9:18,家人喜欢吃，希望活动多多,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
小***3,2021/5/17 14:31,味道不错，但就是粉丝的量太少了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
z***6,2021/5/10 18:01,特别好，孩子很爱吃，说挺地道的！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
蔡***9,2021/5/17 23:32,回购多次了，喜欢,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***1,2021/5/8 23:15,好吃的😍，料足粉好吃(｢･&omega;･)｢嘿简直是完美哦,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
俞***娟,2021/5/14 23:07,味道不错，花生很脆，豆角好吃。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
沁***n,2021/5/14 12:29,第一次吃，味道真不错，上瘾！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
方***2,2021/5/12 12:12,老爸老妈吃不来，我是觉得很好吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
我***0,2021/5/17 16:36,很好，每次回购,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
朱***3,2021/5/9 11:45,挺喜欢他们家的，料足，服务也好,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***3,2021/5/9 17:46,很好吃的螺蛳粉，很适合吃，也不辣,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***5,2021/5/11 12:10,很爽口的螺蛳粉，很有嚼劲，很好吃。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***0,2021/5/10 17:53,到货快 味道很好，好店铺，推荐了~,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
蓝***梦,2021/5/17 23:45,已经吃完了，喜欢,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
王***0,2021/5/18 7:16,买了很多次了，满意,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
m***1,2021/5/20 11:17,买了很多次了，很不错,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
没***0,2021/5/5 16:55,很喜欢李子柒家螺蛳粉，螺蛳粉真的很好吃，好评！！！ 口感味道：非常高 新鲜度：新鲜 整体评价：好 胀包问题：暂时没看到 包装品质：精致,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
小***号,2021/5/9 17:02,好，挺好吃，较为清淡的螺蛳粉,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
娜***4,2021/5/14 16:07,口感味道：超级棒,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
j***i,2021/5/15 23:50,很好，买过多次,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
g***l,2021/5/17 8:42,还可以，就那样吧，螺蛳粉都这样,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
m***1,2021/5/8 23:55,终于吃到7家的螺蛳粉，太香啦～煮也很方便快捷，幸福如此简单～,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
小***使,2021/5/5 20:06,回购好几次了哇，但是这次快递包装有点拉，破成这样了😭，打开就是一股泡臭了的味道555，包装有点失望。但是螺蛳粉还是好的!八包也不少!好吃!还会支持的,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
爷***k,2021/5/5 9:33,第2次购买，好吃的不要不要滴，现在我正在评价的时候看到我拍的图片都口水直流，打算再买几包，这螺蛳粉吃了上瘾，太好吃了，感觉身边的朋友亲戚都很爱吃呢，每次发朋友圈的时候，好多人评论说我的最爱，闻着臭但是吃着香的很，哈哈😄,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
l***2,2021/5/5 10:10,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
c***5,2021/5/10 21:16,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
l***3,2021/5/11 19:07,很入味，挺好吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***9,2021/5/10 21:17,很好吃！酸笋不是很臭，完全可以接受，nice,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
1***敏,2021/5/13 18:20,一直在他家买挺好的，价格不贵，好吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
l***清,2021/5/15 13:25,粉很脏，都是黑点。。。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
高***0,2021/5/7 19:21,一直吃李子柒家的螺蛳粉回购好几次了，但这次的购物体验不是很好，不理解一批货为什么能发出来3种不同生产日期的东西来，以前从来没遇到过。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
小***f,2021/5/3 12:02,李子柒螺蛳粉好吃，连汤都好好喝，味道不错，料多,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
q***4,2021/5/9 16:04,螺蛳粉很好吃，买了好多，味道棒棒的,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
堕***w,2021/5/9 18:42,多次购买，很好吃，我觉得螺蛳粉中最好吃的品牌,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
a***3,2021/5/16 18:20,好评，挺好吃。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
李***7,2021/5/4 0:20,回购很多次，一直很好吃，唯一不满快递太不行，幸亏里面没问题,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
若***3,2021/5/9 19:34,真心不错 吃过还想吃 包装也到位 好评,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
徒***m,2021/5/13 17:51,味道很好！又方便！继续回购！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***8,2021/5/14 23:15,特别好吃，就是有点辣，粉也不多，包装也很结实。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
b***m,2021/5/6 16:36,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
酉***7,2021/5/17 16:27,看着分量足，该没吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
j***2,2021/5/20 19:18,被种草来的，很不错,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
快***t,2021/5/15 20:19,好吃哦，喜欢李子柒,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
庞***歌,2021/5/20 21:41,配件丰富，不错的说,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***3,2021/5/11 16:19,腐竹好多&hellip;&hellip;这个价格真的是超值了&hellip;&hellip;。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
但***逼,2021/5/18 23:12,不放笋子味道还是可以的,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
宁***6,2021/5/9 13:58,常年吃，口感非常好，一直钟爱。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
h***m,2021/5/3 19:08,一如既往的臭里香，关好门窗偷偷吃，这次花生的品种换了。爽呀！臭呀！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
罅***黄,2021/5/13 19:45,OK的，价格实惠，包装到位,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
梦***界,2021/5/12 7:41,入了螺蛳粉的坑，每家的都要尝一下，李子柒的好吃，爱了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
q***n,2021/5/11 21:33,孩子喜欢吃，之前买的吃完了，备货,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
j***0,2021/5/8 17:50,整体评价：整体味道不错 值得回购 胀包问题：没有 包装品质：很大气  很好 口感味道：好吃 新鲜度：新鲜,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
沙***7,2021/5/19 17:51,很好，老顾客了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
欣***6,2021/5/11 11:11,一直买她的螺蛳粉，味道很棒,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
李***1,2021/5/17 14:43,一般般，不好吃，已经丢掉,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
e***1,2021/5/9 9:07,以为会等很久才发货，没想到很快，还没吃，看销量应该是不错的,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
保***子,2021/5/10 23:59,好好吃！分量也足！下次还来买！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
坐***阳,2021/5/3 16:06,收到之后煮来吃了，味道真的很正宗，吃完之后再来回购！！！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***3,2021/5/12 18:24,多次购入，味道难以忘记,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
初***梢,2021/5/12 12:37,味道真的不错👍，多次购买,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
桃***枫,2021/5/12 1:07,好好吃 大爱了活动买的 价格挺实惠的,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
w***铭,2021/5/14 11:57,超好吃，我最爱吃的螺蛳粉了。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
你***兰,2021/5/4 19:29,非常好吃，绝了，喜欢吃螺蛳粉的一定要尝试这个，绝对不会后悔,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
x***1,2021/5/14 21:23,吃了很多种品牌的螺蛳粉，还是李子柒家的最好吃😋,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
酩***人,2021/5/4 19:11,很不错哦，价格也不贵，味道很好。对第一次吃螺蛳粉的人非常友好。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
卓***n,2021/5/12 11:35,很好吃，下次试试酸辣粉,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
m***h,2021/5/17 12:08,还没有开吃  不知道什么味道,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
c***1,2021/5/8 21:50,这个螺蛳粉分量真的太足了（感动）吃完再来,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***5,2021/5/11 14:26,螺狮粉很好吃，量也大。下次还在你家买。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
q***4,2021/5/10 17:31,李子柒的螺蛳粉真的很好吃，每次吃完就回购,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
五***3,2021/5/9 23:52,比实体店便宜呢,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
娄***雨,2021/5/20 9:14,很好，很满意 很实惠,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
y***3,2021/5/9 21:38,好吃，吃不了辣的可以不放油包,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
l***8,2021/4/21 6:12,胀包问题：多次回购，从第一次买了后，就没断过货！ 包装品质：一如既往的好！ 口感味道：感觉花生脱皮后比以前更好吃了！ 新鲜度：每次都是新鲜出炉的！柒柒家的东西日期真的太放心了！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***0,2021/5/9 22:56,可以，不错，到货两天已经吃了三包了，这次买的很超值,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
少***7,2021/4/25 15:00,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
l***动,2021/5/9 16:17,味道不错，正宗，还会回购,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***1,2021/5/12 14:43,还不错，味道很正宗，好吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
甜***j,2021/5/12 23:21,好好吃，不臭，是我喜欢的味道,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
诺***1,2021/5/18 13:08,挺好的，喜欢呀，包装很好，物流快,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
玮***窝,2021/5/10 23:34,超好吃，味道鲜香，配菜也好吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
趁***h,2021/5/3 13:36,感谢送的蛋黄酥，儿子很爱吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***7,2021/5/12 13:38,好大一包配料也多一定很好吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
s***8,2021/5/20 18:46,日期新鲜，不错,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***0,2021/5/19 0:52,很不错，好吃😋,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
y***4,2021/5/12 8:00,朋友推荐的真心好吃😄爱了爱了,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
c***1,2021/5/19 22:30,没有之前买的好吃，就是那个老坛酸笋那个比较好吃！！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***5,2021/5/13 11:12,有点辣  味道不错 很喜欢,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
爽***8,2021/5/14 11:09,味道没那么浓郁 还不错,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***4,2021/5/7 16:45,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
菊***2,2021/5/9 13:26,食材新鲜，口感好,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
玲***门,2021/5/7 16:09,已經多次購買，這次買了10大包，到底有多愛吃？,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
x***0,2021/5/9 16:52,吃螺蛳粉只喜欢李子柒家这款，无限回购,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
小***g,2021/5/3 9:41,整体评价：好吃啊，也不是很辣，一包一顿吃不完,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***9,2021/5/9 20:54,挺好吃的，买给妹妹吃的，她很喜欢吃,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
桃***子,2021/5/11 14:01,挺好吃的，孩子喜欢吃螺蛳粉,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
雨***馨,2021/5/11 10:43,螺蛳粉收到了 味道还不错,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
不***y,2021/5/12 21:08,不定期会想念这味道 hahahah,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
颜***粒,2021/5/13 14:18,网红螺蛳粉无它就是贵了点，总的来说还不错。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
韦***良,2021/5/5 19:03,很大一包，味道还没尝，好的话肯定要回购！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
孤***城,2021/5/16 8:45,粉比较容易煮，很好吃，客服态度很好，快递也很快,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
放***…,2021/5/6 11:36,满满三大包，看起来都很不错，,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
c***9,2021/5/9 22:17,好评值得拥有！：,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***5,2021/5/7 19:50,此用户没有填写评论!,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
g***8,2021/5/13 18:17,包裝很大包，不過未開始食,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
闲***芳,2021/5/18 19:25,还没吃，不过看包装挺不错的。,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
t***6,2021/5/12 18:05,非常好味道也不错，必须好评，祝店家生意兴隆！！！,口味:【鲜辣酸爽烫 】 螺蛳粉335g*3袋
